,Fiscal Quarter,Bureau,Base Pay
24284,3,3,27453.16
24285,2,9,30823.52
24286,3,3,24354.40
24287,2,3,41065.98
24288,1,0,20614.94
24289,1,20,0.00
24290,2,5,50526.02
24291,4,3,14501.01
24292,3,3,3200.47
24293,2,3,30742.82
24294,2,20,42810.10
24295,3,9,26250.02
24296,2,5,50025.80
24297,1,0,33650.38
24298,2,5,26410.90
24299,3,21,59123.10
24300,1,20,32821.92
24301,2,9,29240.40
24302,1,5,18010.89
24303,4,3,37497.60
24304,4,23,16888.17
24305,1,12,50552.42
24306,1,9,20294.00
24307,4,5,13327.31
24308,2,12,32904.44
24309,2,22,22475.62
24310,2,3,30257.44
24311,1,3,34035.32
24312,4,5,13985.02
24313,3,5,12283.05
24314,2,16,33761.56
24315,2,3,8684.84
24316,1,5,7147.22
24317,2,3,36039.36
24318,3,5,27016.75
24319,2,3,40969.60
24320,3,12,26975.00
24321,4,5,16045.26
24322,1,3,24529.60
24323,2,3,31605.84
24324,4,5,34812.40
24325,2,5,36629.26
24326,1,5,32722.78
24327,3,3,17580.00
24328,2,3,30758.36
24329,2,3,38340.70
24330,2,9,27625.88
24331,4,3,27919.16
24332,2,5,53980.04
24333,1,5,82863.20
24334,2,5,50183.68
24335,3,5,26250.02
24336,3,3,9152.50
24337,1,3,25034.80
24338,3,20,36668.22
24339,4,3,38977.18
24340,4,20,46266.08
24341,4,20,41014.40
24342,2,3,2993.48
24343,1,12,20386.24
24344,2,5,50526.00
24345,1,5,17247.71
24346,3,3,28943.04
24347,2,20,250.00
24348,4,3,18761.72
24349,1,3,28892.83
24350,3,20,28476.60
24351,3,5,42029.34
24352,3,22,33126.58
24353,2,3,38977.32
24354,4,5,62034.02
24355,3,12,32045.47
24356,3,5,17220.00
24357,1,5,23310.52
24358,1,1,55994.96
24359,2,5,39383.58
24360,3,19,12903.60
24361,3,6,47674.74
24362,2,3,57493.52
24363,2,5,52168.16
24364,3,5,18173.18
24365,3,21,32178.25
24366,1,12,50151.36
24367,4,5,55613.60
24368,2,3,35907.20
24369,4,1,24263.58
24370,3,12,31513.28
24371,3,23,15640.61
24372,2,12,32178.98
24373,4,20,41746.62
24374,3,3,23115.60
24375,3,20,2479.00
24376,3,9,24922.70
24377,4,3,19043.49
24378,3,5,29694.28
24379,1,20,37543.68
24380,3,3,33408.96
24381,4,9,18260.28
24382,4,20,24959.26
24383,3,3,31300.80
24384,1,3,29485.52
24385,1,3,26845.54
24386,2,5,24822.84
24387,2,3,47916.48
24388,3,5,15245.62
24389,1,5,21770.60
24390,1,3,41709.12
24391,1,20,7820.05
24392,1,5,34594.31
24393,4,12,17232.56
24394,3,6,28389.20
24395,2,12,35557.20
24396,3,20,14229.70
24397,4,20,14756.69
24398,4,5,26113.44
24399,4,12,34743.56
24400,4,9,16350.42
24401,2,20,8171.48
24402,2,5,51053.42
24403,4,9,25429.60
24404,4,5,58501.54
24405,1,12,25830.38
24406,4,20,47306.22
24407,2,12,36162.56
24408,1,5,20572.80
24409,4,5,83461.56
24410,4,20,9060.48
24411,4,23,23612.68
24412,2,20,24537.44
24413,3,3,16595.20
24414,3,6,32637.16
24415,3,3,20826.20
24416,1,20,31378.33
24417,2,20,39230.34
24418,3,20,35330.82
24419,3,19,33890.80
24420,1,1,14046.74
24421,2,5,20577.94
24422,3,3,24354.40
24423,4,20,42992.94
24424,1,5,23417.92
24425,2,20,19900.60
24426,4,8,23886.68
24427,1,5,14851.38
24428,3,3,13125.76
24429,3,5,17911.86
24430,2,20,43741.60
24431,4,5,49804.20
24432,4,23,37833.46
24433,1,12,29704.00
24434,4,20,19567.05
24435,3,3,17149.94
24436,3,6,26315.98
24437,2,9,19578.86
24438,3,3,23122.49
24439,3,5,22795.82
24440,4,12,23444.58
24441,3,19,42556.80
24442,1,9,18124.00
24443,4,5,24692.88
24444,4,3,14688.60
24445,4,5,15861.47
24446,2,20,25971.68
24447,1,19,36000.00
24448,4,3,17625.14
24449,4,6,13993.22
24450,1,9,26685.10
24451,2,20,42779.50
24452,4,5,49804.74
24453,3,3,36307.68
24454,2,5,23427.52
24455,4,20,125.00
24456,4,9,26200.16
24457,1,3,30045.68
24458,3,5,25539.60
24459,1,9,16007.68
24460,1,12,38883.15
24461,3,5,29942.48
24462,4,20,250.00
24463,1,20,66254.86
24464,2,3,36517.60
24465,2,20,21739.86
24466,4,5,20633.36
24467,1,8,2342.46
24468,4,20,36483.96
24469,4,14,18272.29
24470,2,5,28953.30
24471,4,1,29876.00
24472,4,5,50726.32
24473,3,5,16239.20
24474,1,5,0.00
24475,3,9,26250.04
24476,3,5,29960.27
24477,2,5,31702.38
24478,3,1,24079.16
24479,3,3,19804.60
24480,3,12,49370.24
24481,4,5,29500.80
24482,4,19,24948.00
24483,1,5,44707.03
24484,3,3,26351.06
24485,3,5,35760.66
24486,3,5,22030.48
24487,1,3,25691.92
24488,2,5,30409.18
24489,3,5,17043.44
24490,4,5,107885.40
24491,4,3,22672.43
24492,3,3,30890.82
24493,2,3,32256.00
24494,3,11,10347.46
24495,4,3,15547.50
24496,2,3,50244.32
24497,3,5,31424.00
24498,1,12,28860.68
24499,1,3,33444.80
24500,2,9,24692.86
24501,2,5,33520.20
24502,1,5,12627.73
24503,3,5,1408.00
24504,3,20,41532.80
24505,4,3,18793.60
24506,1,20,23229.02
24507,4,9,13146.57
24508,4,20,21387.81
24509,4,6,59307.22
24510,4,20,250.00
24511,1,16,41029.60
24512,4,20,250.00
24513,2,1,46347.96
24514,1,5,19570.72
24515,2,5,49004.90
24516,4,3,37432.38
24517,1,8,4344.08
24518,2,5,28316.42
24519,1,3,26800.39
24520,4,8,19025.60
24521,1,5,20186.40
24522,2,1,46347.92
24523,2,20,42924.60
24524,3,5,31513.00
24525,3,1,43399.62
24526,4,3,15764.53
24527,2,6,32084.74
24528,1,12,17595.04
24529,3,3,28943.02
24530,3,3,30890.78
24531,4,5,16023.59
24532,1,3,21471.72
24533,3,20,35155.20
24534,3,5,12794.12
24535,4,5,28389.20
24536,3,20,353.30
24537,3,23,43149.78
24538,2,20,40966.30
24539,3,5,16619.08
24540,1,20,22243.06
24541,2,5,38116.40
24542,2,8,32716.52
24543,4,20,13993.01
24544,3,5,67728.00
24545,4,20,30709.98
24546,1,5,31852.36
24547,1,20,18081.26
24548,4,20,27691.22
24549,2,3,37339.46
24550,1,5,20474.20
24551,1,20,38846.20
24552,2,3,32256.00
24553,4,3,19082.35
24554,2,3,39854.08
24555,2,9,33621.00
24556,3,12,20558.12
24557,3,3,34704.00
24558,4,3,30742.78
24559,1,5,12244.16
24560,1,5,44120.74
24561,1,3,31470.12
24562,2,5,30232.76
24563,1,9,0.00
24564,3,20,23056.00
24565,2,20,43961.40
24566,3,20,17854.42
24567,2,20,32719.66
24568,3,3,24036.00
24569,4,5,86091.60
24570,3,20,28099.20
24571,2,12,46357.22
24572,4,9,11856.78
24573,1,3,29453.76
24574,4,3,21135.09
24575,4,12,45940.10
24576,1,5,24351.82
24577,4,5,7444.62
24578,2,5,26116.96
24579,1,5,23552.92
24580,2,5,26032.36
24581,1,3,22169.61
24582,4,21,36960.21
24583,2,20,29916.08
24584,4,3,20590.50
24585,2,12,64820.00
24586,3,20,24046.00
24587,3,22,26645.10
24588,4,6,17632.15
24589,2,3,35117.60
24590,2,9,30625.28
24591,3,12,29061.51
24592,4,1,59197.60
24593,1,9,16905.68
24594,3,3,21874.20
24595,1,3,31105.64
24596,1,5,44093.52
24597,4,5,25466.12
24598,4,1,21933.85
24599,1,8,3076.06
24600,4,3,32605.04
24601,1,5,21705.40
24602,1,12,7155.12
24603,4,3,29090.90
24604,1,5,30880.00
24605,2,20,250.00
24606,4,5,8932.14
24607,3,20,12890.42
24608,2,3,47133.88
24609,4,12,16411.49
24610,4,5,76326.64
24611,3,20,20727.39
24612,2,3,22584.00
24613,1,3,20326.08
24614,3,20,36851.64
24615,1,5,186576.96
24616,1,3,4967.60
24617,2,5,37062.58
24618,2,3,36039.34
24619,2,3,43484.02
24620,4,17,21741.22
24621,4,5,23462.68
24622,1,3,18612.26
24623,1,3,9741.46
24624,2,5,25235.86
24625,2,3,38340.94
24626,3,22,38178.00
24627,3,3,24588.90
24628,2,3,41065.98
24629,1,5,19034.70
24630,1,3,28148.72
24631,3,12,14603.55
24632,3,20,35109.08
24633,2,3,21196.80
24634,3,5,11703.65
24635,3,5,17101.38
24636,3,20,20490.28
24637,2,12,33390.56
24638,2,5,40350.00
24639,3,3,14727.26
24640,1,20,20623.17
24641,1,5,37733.61
24642,3,5,16316.00
24643,3,20,26901.26
24644,4,9,17146.51
24645,2,3,37974.74
24646,2,12,90965.56
24647,3,20,10559.40
24648,4,19,25620.00
24649,4,5,31613.32
24650,2,3,36517.60
24651,1,20,39657.68
24652,3,3,58841.56
24653,2,3,35907.20
24654,1,5,43089.72
24655,2,3,38340.92
24656,1,9,28630.34
24657,2,5,44438.64
24658,3,20,28976.76
24659,2,5,32881.12
24660,4,5,53948.38
24661,3,5,16066.50
24662,1,3,34196.80
24663,3,20,0.00
24664,4,5,19638.06
24665,4,5,23904.39
24666,4,3,28573.36
24667,1,5,21346.20
24668,3,9,23853.60
24669,1,20,16122.66
24670,4,20,39230.44
24671,4,20,24127.23
24672,3,3,5996.24
24673,3,5,20635.83
24674,4,20,41746.39
24675,2,3,36039.32
24676,3,3,31300.80
24677,3,5,24271.20
24678,2,5,22079.70
24679,4,9,11793.60
24680,2,3,34863.28
24681,1,8,44767.80
24682,4,3,29485.26
24683,4,5,41860.80
24684,4,3,43696.80
24685,3,3,28942.98
24686,3,3,21657.19
24687,4,20,21121.34
24688,1,9,16616.52
24689,1,3,28148.72
24690,1,20,37542.84
24691,4,0,24629.38
24692,3,9,26250.04
24693,1,20,8311.97
24694,2,12,70043.92
24695,2,9,38203.20
24696,4,16,58656.70
24697,4,3,16821.00
24698,4,5,0.00
24699,2,5,22623.04
24700,1,9,23315.36
24701,1,1,0.00
24702,4,3,47764.66
24703,1,3,32743.18
24704,1,20,26521.20
24705,1,12,47468.00
24706,2,5,28316.44
24707,2,3,28990.60
24708,2,5,48051.40
24709,3,12,30529.60
24710,3,9,17008.00
24711,3,5,88661.08
24712,3,3,19804.60
24713,4,23,39872.00
24714,1,3,28304.22
24715,4,12,49005.60
24716,1,5,33701.21
24717,3,0,59826.90
24718,3,5,18133.15
24719,3,3,23985.60
24720,4,5,31172.40
24721,3,3,33120.28
24722,4,5,19884.86
24723,3,3,20826.17
24724,1,20,34327.15
24725,4,17,13536.63
24726,2,20,26719.84
24727,3,20,21352.72
24728,3,5,31461.20
24729,4,5,13517.52
24730,3,23,19446.76
24731,2,3,41441.26
24732,1,20,30496.92
24733,3,12,19597.72
24734,1,20,37542.96
24735,2,3,41065.92
24736,4,4,36886.02
24737,4,3,37128.10
24738,3,21,41050.42
24739,3,1,22938.54
24740,3,5,43121.52
24741,3,3,23115.57
24742,4,20,22420.23
24743,4,0,28039.78
24744,1,3,26731.52
24745,3,5,13972.04
24746,1,20,250.00
24747,1,12,29954.88
24748,4,12,64809.98
24749,3,20,28476.65
24750,2,23,39233.60
24751,3,3,25093.40
24752,2,5,51598.30
24753,2,3,36517.60
24754,4,22,23198.59
24755,4,3,16821.00
24756,1,3,47846.90
24757,4,3,0.00
24758,3,3,22392.20
24759,3,9,17298.59
24760,3,1,49262.40
24761,3,5,41486.06
24762,2,3,39671.68
24763,3,5,14387.39
24764,4,3,29510.86
24765,1,20,57198.48
24766,4,5,19606.85
24767,1,5,19259.46
24768,3,5,26951.20
24769,3,5,18500.63
24770,4,12,56644.00
24771,3,5,38089.46
24772,1,19,14127.42
24773,4,19,50478.40
24774,4,5,13920.97
24775,2,12,30647.20
24776,3,5,39839.00
24777,3,3,21373.20
24778,4,20,13642.47
24779,4,3,20590.50
24780,3,12,35836.80
24781,4,23,13226.52
24782,3,3,26860.80
24783,2,20,31807.20
24784,3,5,114564.00
24785,4,5,19292.18
24786,2,3,39485.60
24787,4,5,26941.02
24788,2,12,35264.34
24789,4,3,21415.10
24790,1,1,41476.78
24791,4,5,10987.86
24792,2,5,51124.40
24793,2,5,67104.82
24794,2,5,29732.00
24795,1,20,30496.87
24796,3,20,23465.60
24797,3,9,23853.82
24798,4,5,15538.60
24799,2,1,51772.00
24800,2,3,34494.70
24801,1,5,17612.78
24802,1,0,42541.90
24803,2,3,41441.20
24804,3,20,21148.43
24805,2,5,32979.78
24806,2,14,54766.00
24807,3,19,43560.00
24808,4,5,19390.64
24809,1,20,24153.58
24810,2,3,35907.20
24811,1,3,1955.27
24812,3,3,31300.80
24813,3,5,25455.60
24814,1,23,22211.02
24815,3,20,28522.22
24816,3,5,17886.10
24817,3,23,18868.92
24818,1,5,23416.56
24819,1,5,0.00
24820,2,5,24931.20
24821,1,5,16567.40
24822,2,3,35907.20
24823,1,3,22132.32
24824,3,8,25294.82
24825,3,5,27433.43
24826,3,1,24992.14
24827,4,12,3854.64
24828,4,5,8064.88
24829,1,5,0.00
24830,1,1,47915.52
24831,3,0,20867.20
24832,3,5,29049.84
24833,4,0,12464.83
24834,3,3,23852.90
24835,2,20,39551.68
24836,4,3,2508.40
24837,3,20,40446.16
24838,3,23,46839.38
24839,1,3,28362.34
24840,3,3,22237.64
24841,3,23,32280.02
24842,3,7,20901.12
24843,1,17,308.22
24844,1,5,26030.80
24845,4,5,13985.06
24846,1,3,24435.22
24847,4,20,29303.82
24848,4,3,18796.62
24849,2,3,51062.04
24850,4,5,26348.70
24851,2,3,45566.08
24852,1,23,8649.42
24853,2,12,51019.36
24854,1,3,17543.89
24855,1,12,39671.04
24856,3,23,33902.40
24857,4,5,99507.66
24858,1,9,16708.84
24859,1,5,12858.98
24860,1,8,21881.52
24861,1,5,13603.12
24862,3,20,17126.72
24863,2,3,39853.92
24864,1,9,17773.12
24865,4,9,40554.02
24866,3,3,32140.80
24867,4,3,25084.00
24868,3,8,21077.06
24869,1,20,29678.30
24870,2,12,62284.34
24871,4,1,30870.00
24872,2,5,30592.44
24873,3,3,20818.50
24874,2,12,54065.12
24875,1,3,28148.72
24876,4,5,28102.20
24877,1,20,250.00
24878,4,5,29178.80
24879,4,5,13986.27
24880,4,20,23915.45
24881,1,5,107936.91
24882,4,5,49750.10
24883,2,3,32256.00
24884,3,3,20143.29
24885,3,5,13850.89
24886,4,20,250.00
24887,3,3,23115.59
24888,4,20,25098.42
24889,4,12,47284.44
24890,3,20,54276.14
24891,1,9,21832.29
24892,2,5,32888.80
24893,1,5,14046.40
24894,2,5,7018.20
24895,4,8,30066.99
24896,4,20,30441.60
24897,1,5,22311.36
24898,4,20,30061.32
24899,3,3,20719.85
24900,2,12,13127.68
24901,1,3,31887.98
24902,3,3,31300.80
24903,3,22,12115.98
24904,1,5,58293.80
24905,1,17,20130.58
24906,2,20,44904.96
24907,1,3,34479.18
24908,4,5,33403.80
24909,3,5,4949.80
24910,4,9,22615.60
24911,4,20,19383.10
24912,2,20,42198.94
24913,1,5,16619.32
24914,3,20,21591.04
24915,1,9,26742.02
24916,2,5,29239.00
24917,1,5,44707.00
24918,3,20,41157.24
24919,4,20,18671.50
24920,4,6,16050.17
24921,2,5,66368.38
24922,2,12,40957.22
24923,4,12,71608.34
24924,2,20,250.00
24925,3,20,25497.60
24926,4,12,61350.32
24927,1,5,16162.12
24928,1,1,35179.96
24929,2,5,43896.16
24930,3,0,19803.27
24931,4,3,37974.72
24932,1,9,21719.56
24933,3,12,20558.10
24934,1,20,37543.74
24935,4,3,32256.00
24936,4,9,22627.37
24937,3,5,24227.78
24938,4,3,31558.82
24939,4,5,26348.70
24940,1,5,23188.78
24941,1,3,36496.32
24942,2,3,59848.88
24943,3,19,18650.06
24944,4,5,121574.62
24945,2,5,28953.34
24946,1,5,27840.80
24947,4,21,14406.90
24948,3,20,18559.00
24949,3,9,23598.12
24950,4,5,11199.30
24951,2,19,29096.28
24952,4,3,31337.60
24953,3,3,24467.59
24954,4,19,25743.20
24955,4,20,34931.88
24956,4,3,2091.14
24957,4,5,16720.04
24958,2,5,27421.70
24959,1,5,80540.00
24960,3,3,32549.78
24961,4,20,250.00
24962,1,20,30496.93
24963,4,3,13058.40
24964,1,19,15897.61
24965,3,1,43399.60
24966,1,12,30761.16
24967,3,3,20826.20
24968,2,12,25058.86
24969,1,5,50739.10
24970,2,5,156365.94
24971,4,5,31447.41
24972,4,3,41219.22
24973,3,5,47155.80
24974,2,5,26885.20
24975,4,12,28908.24
24976,4,12,9730.88
24977,4,5,14594.29
24978,1,6,23440.28
24979,1,5,26280.37
24980,4,5,16911.91
24981,1,9,28712.20
24982,4,6,17669.19
24983,3,9,14414.11
24984,3,5,25107.05
24985,4,20,54260.46
24986,4,20,23177.86
24987,4,20,20376.78
24988,2,3,24833.20
24989,2,16,19302.72
24990,4,20,42993.74
24991,1,9,23265.20
24992,2,3,45717.28
24993,2,5,110283.70
24994,2,5,33789.02
24995,1,5,24035.00
24996,2,3,29956.18
24997,1,9,23561.70
24998,4,5,24506.75
24999,1,5,34505.62
25000,2,5,128215.82
25001,2,8,37635.12
25002,4,5,97188.00
25003,1,3,30664.80
25004,2,5,26499.74
25005,2,3,36039.18
25006,2,20,33690.72
25007,3,3,28282.54
25008,3,20,16395.01
25009,3,20,26645.02
25010,1,3,37107.60
25011,4,9,28596.40
25012,3,18,32528.38
25013,1,3,26845.50
25014,1,20,79.46
25015,2,5,21394.04
25016,3,6,22209.74
25017,3,7,15638.20
25018,1,14,17265.60
25019,4,3,40840.18
25020,3,20,29227.27
25021,1,20,2452.84
25022,4,5,27824.26
25023,2,20,41993.20
25024,1,3,29125.92
25025,4,12,52039.68
25026,1,3,25034.80
25027,4,9,15210.96
25028,2,5,20486.82
25029,1,9,26742.02
25030,2,20,38076.70
25031,3,3,7504.56
25032,2,12,51217.88
25033,2,5,197723.12
25034,2,5,31924.92
25035,2,1,50416.86
25036,4,0,27406.61
25037,4,1,55809.94
25038,2,5,18940.02
25039,4,3,15650.40
25040,4,5,16037.96
25041,2,3,33766.82
25042,4,3,36517.60
25043,3,0,5600.00
25044,2,3,41065.98
25045,1,3,36690.62
25046,1,6,22323.34
25047,2,3,30742.82
25048,2,9,37814.52
25049,1,20,21018.38
25050,1,3,35537.81
25051,2,3,38829.06
25052,3,3,20786.56
25053,3,5,57220.86
25054,2,5,1527.56
25055,2,5,22527.40
25056,1,3,22340.08
25057,2,17,29460.16
25058,4,20,125.00
25059,1,5,17801.91
25060,2,9,37814.52
25061,4,5,11047.55
25062,1,9,23440.31
25063,3,3,21373.20
25064,2,5,26224.00
25065,2,9,31307.16
25066,2,5,67942.84
25067,3,3,21740.22
25068,2,3,42864.64
25069,2,5,41511.80
25070,4,3,42495.08
25071,2,20,25363.56
25072,2,3,36517.60
25073,3,20,36851.64
25074,4,3,21415.10
25075,4,5,50005.20
25076,4,5,25738.60
25077,1,5,21334.00
25078,1,9,16567.44
25079,3,8,16332.30
25080,1,20,8136.62
25081,1,3,27294.68
25082,2,20,62291.88
25083,2,6,33713.16
25084,3,20,10550.40
25085,1,3,1635.00
25086,4,5,23155.11
25087,1,17,28830.80
25088,4,5,31880.60
25089,1,3,34035.32
25090,2,20,21007.00
25091,1,20,27966.69
25092,1,5,94182.26
25093,4,9,26425.70
25094,1,20,29070.03
25095,1,5,17741.90
25096,3,20,40439.80
25097,4,5,43055.92
25098,2,3,38829.06
25099,1,3,2004.75
25100,3,3,19687.72
25101,2,12,34568.80
25102,4,8,23848.00
25103,4,3,18936.62
25104,1,20,39276.44
25105,1,23,33587.88
25106,4,3,14022.79
25107,4,3,19802.99
25108,3,3,25914.57
25109,2,3,28613.04
25110,2,20,0.00
25111,1,3,24088.80
25112,3,5,21097.60
25113,1,5,42887.40
25114,2,3,46712.68
25115,1,3,31470.18
25116,4,3,18051.09
25117,4,5,43088.86
25118,3,5,12887.82
25119,2,3,57394.68
25120,3,20,29005.10
25121,3,3,27124.88
25122,2,3,32156.02
25123,3,5,7964.42
25124,1,3,27786.24
25125,3,14,35384.64
25126,1,3,31887.98
25127,1,3,20870.15
25128,3,0,14286.80
25129,4,1,32744.40
25130,2,20,32376.94
25131,4,12,26833.98
25132,4,3,19553.81
25133,1,1,26004.06
25134,4,3,27983.20
25135,2,9,24564.38
25136,2,20,28463.68
25137,3,20,15166.11
25138,3,5,95961.78
25139,4,5,126462.16
25140,3,5,55467.70
25141,3,20,27437.91
25142,2,20,23675.60
25143,4,5,33177.20
25144,2,3,36517.60
25145,1,3,20870.15
25146,3,5,49047.60
25147,3,5,39686.40
25148,2,5,23219.64
25149,4,5,14517.44
25150,2,9,40358.04
25151,2,3,22096.80
25152,4,23,18796.80
25153,3,5,36443.52
25154,3,23,40972.80
25155,1,20,23029.58
25156,3,3,10540.44
25157,3,5,6106.48
25158,2,3,48833.12
25159,3,1,35107.04
25160,1,5,3195.00
25161,1,5,82500.28
25162,3,1,31266.22
25163,1,12,29557.44
25164,1,5,12630.79
25165,3,5,39591.86
25166,2,3,41441.24
25167,4,20,25630.08
25168,4,9,13923.72
25169,1,3,22360.56
25170,3,3,22521.00
25171,3,20,18246.01
25172,4,20,16920.58
25173,2,3,38829.08
25174,2,3,39490.88
25175,1,20,15307.54
25176,4,3,19554.56
25177,2,3,49403.28
25178,1,3,44588.22
25179,3,5,9728.48
25180,4,3,53589.78
25181,2,5,25455.28
25182,4,20,55525.14
25183,3,20,16812.98
25184,4,5,8887.43
25185,4,19,27782.88
25186,4,14,27348.16
25187,4,20,125.00
25188,1,1,51691.98
25189,3,3,19456.46
25190,4,19,51632.00
25191,2,5,26700.80
25192,2,20,26540.72
25193,1,3,1732.50
25194,4,19,51632.00
25195,3,20,5911.20
25196,4,5,11489.10
25197,4,3,28173.60
25198,3,3,26350.92
25199,4,9,29167.62
25200,4,20,25578.49
25201,4,20,55802.84
25202,3,3,32140.80
25203,4,5,26743.94
25204,2,3,35117.60
25205,1,3,34479.18
25206,4,5,10157.21
25207,2,20,40759.52
25208,2,5,28043.40
25209,2,3,41990.14
25210,2,3,28352.46
25211,2,5,38129.30
25212,1,20,21733.28
25213,2,6,22380.20
25214,1,3,31988.01
25215,1,3,19176.70
25216,4,3,30114.04
25217,3,5,15913.60
25218,1,5,24780.40
25219,1,5,45608.92
25220,2,3,19686.72
25221,1,9,15464.81
25222,4,20,16342.16
25223,1,3,22994.80
25224,3,3,33844.80
25225,4,3,61513.90
25226,1,1,51691.98
25227,2,3,50547.00
25228,1,9,22241.74
25229,4,20,41014.40
25230,1,12,24033.62
25231,2,5,52689.60
25232,3,5,18202.10
25233,1,5,69244.89
25234,4,5,46102.56
25235,3,1,43399.62
25236,4,5,19341.42
25237,1,5,43756.60
25238,2,5,138406.80
25239,2,20,41585.60
25240,4,19,25743.20
25241,4,5,56259.27
25242,2,3,28173.62
25243,4,5,34960.64
25244,2,20,42810.08
25245,2,3,40529.44
25246,2,3,13383.04
25247,1,5,33283.24
25248,1,5,18354.22
25249,2,3,26838.60
25250,1,9,37180.16
25251,1,5,17752.86
25252,3,20,250.00
25253,3,5,12260.09
25254,2,16,40923.12
25255,3,12,15156.60
25256,2,9,33621.00
25257,1,3,18212.79
25258,4,23,8015.60
25259,4,20,35402.66
25260,3,20,22252.80
25261,4,3,35117.60
25262,4,5,13993.02
25263,2,8,5732.60
25264,2,5,50526.00
25265,1,14,33650.38
25266,4,5,29209.26
25267,1,7,16132.36
25268,1,3,29275.36
25269,2,20,250.00
25270,1,3,36496.32
25271,3,3,19816.64
25272,3,5,43308.00
25273,2,1,39549.54
25274,2,5,30592.44
25275,2,20,43713.56
25276,4,20,28119.96
25277,1,20,27450.08
25278,3,5,13196.44
25279,2,3,37339.46
25280,1,5,810.00
25281,2,20,29386.06
25282,1,3,34035.36
25283,2,4,52306.28
25284,2,5,26043.28
25285,4,5,18775.40
25286,1,5,22222.30
25287,1,3,21813.33
25288,1,21,0.00
25289,4,3,17982.51
25290,2,9,25914.08
25291,2,3,37339.46
25292,1,12,15113.30
25293,3,3,6801.25
25294,4,3,49627.92
25295,4,20,11305.70
25296,2,3,39485.60
25297,1,20,23425.18
25298,4,0,62072.36
25299,3,5,13790.40
25300,2,5,34395.28
25301,2,5,151408.60
25302,1,3,28148.72
25303,4,20,41219.10
25304,1,3,22994.80
25305,4,3,815.80
25306,2,9,33621.06
25307,3,3,24348.38
25308,1,5,25234.38
25309,4,8,8882.15
25310,2,20,42150.76
25311,2,3,31435.44
25312,1,6,22323.35
25313,1,12,43183.66
25314,3,20,12894.72
25315,3,3,32140.80
25316,4,20,19773.25
25317,1,20,53777.00
25318,2,3,45039.68
25319,4,3,41257.52
25320,2,5,50526.48
25321,1,5,20024.55
25322,2,3,37712.84
25323,3,3,22237.64
25324,4,22,38957.78
25325,2,3,30742.80
25326,1,5,153000.00
25327,1,3,25691.85
25328,2,20,31105.18
25329,1,9,22248.66
25330,1,12,7155.12
25331,1,5,26864.78
25332,3,23,14449.73
25333,3,3,20826.20
25334,3,3,22237.60
25335,3,19,29504.01
25336,1,3,22132.32
25337,1,5,41217.39
25338,1,5,28857.18
25339,1,5,19447.00
25340,2,5,6108.56
25341,2,3,28960.06
25342,1,3,24435.22
25343,2,3,28613.04
25344,3,16,26153.84
25345,4,20,28739.82
25346,3,9,13782.58
25347,2,1,26719.84
25348,4,5,29021.84
25349,2,3,24609.70
25350,2,19,56280.00
25351,1,5,21171.37
25352,4,5,12269.21
25353,4,20,125.00
25354,1,5,19034.70
25355,1,3,36812.48
25356,2,3,41065.98
25357,3,5,11226.16
25358,2,3,38977.16
25359,1,3,26301.20
25360,4,12,26121.56
25361,3,23,11107.20
25362,4,12,33122.76
25363,3,20,27715.98
25364,1,20,250.00
25365,1,12,28855.82
25366,3,5,12398.68
25367,2,9,24174.04
25368,1,12,61561.20
25369,3,3,31300.80
25370,4,5,45428.84
25371,2,3,36850.56
25372,2,12,27986.00
25373,2,9,27301.32
25374,1,5,66959.50
25375,1,12,23440.29
25376,1,1,35915.78
25377,4,3,36517.62
25378,2,9,30371.08
25379,1,20,18128.40
25380,1,3,28148.72
25381,1,12,39077.62
25382,4,9,14201.60
25383,3,12,31357.57
25384,2,12,35976.70
25385,3,9,18697.64
25386,2,3,29275.66
25387,1,5,29704.00
25388,1,5,101817.99
25389,1,20,44067.70
25390,1,5,24406.10
25391,4,20,24482.72
25392,4,3,15267.00
25393,4,3,21135.10
25394,4,5,93303.80
25395,4,3,16023.78
25396,4,12,36886.08
25397,2,5,0.00
25398,2,5,34093.20
25399,2,8,22752.80
25400,3,3,55850.16
25401,2,5,29386.00
25402,3,12,37629.14
25403,4,5,81371.68
25404,2,3,36517.60
25405,1,12,30981.34
25406,1,9,20386.21
25407,2,3,33306.92
25408,2,5,25347.88
25409,4,9,0.00
25410,1,14,15038.50
25411,2,3,30363.52
25412,4,5,0.00
25413,2,5,28731.24
25414,4,5,24921.50
25415,2,5,7529.40
25416,4,3,26605.68
25417,1,3,23107.49
25418,4,23,19440.12
25419,4,5,35175.20
25420,1,3,31887.92
25421,3,5,19128.20
25422,3,1,16889.24
25423,4,3,25342.80
25424,1,5,19259.84
25425,3,5,23267.84
25426,2,20,16723.50
25427,2,5,24091.24
25428,1,3,26032.88
25429,1,3,30664.80
25430,3,5,43777.20
25431,1,9,20294.00
25432,2,12,70203.88
25433,2,3,61359.90
25434,3,12,26082.81
25435,3,9,20251.51
25436,2,8,28807.54
25437,1,3,24435.22
25438,3,3,29615.78
25439,4,3,21514.50
25440,1,20,250.00
25441,1,12,24820.82
25442,2,3,39485.62
25443,1,5,58277.92
25444,4,3,15706.64
25445,4,20,22420.28
25446,1,1,45182.31
25447,1,12,25320.80
25448,2,5,33789.16
25449,4,20,15699.04
25450,2,12,54436.48
