,Fiscal Quarter,Bureau,Base Pay
83194,3,12,57911.20
83195,2,20,32719.68
83196,1,5,38689.64
83197,4,3,25378.01
83198,4,3,41065.94
83199,1,3,34479.18
83200,2,3,36517.60
83201,1,5,39646.91
83202,2,8,197.26
83203,1,0,11536.00
83204,2,8,13946.50
83205,3,12,47437.46
83206,2,8,4314.56
83207,3,5,144759.50
83208,4,3,19803.00
83209,1,3,29275.33
83210,4,5,18329.18
83211,2,3,32981.36
83212,3,1,17956.01
83213,4,5,13993.00
83214,3,1,35107.04
83215,4,3,40934.92
83216,3,5,40377.90
83217,1,5,17864.08
83218,4,3,21795.20
83219,3,5,84839.03
83220,2,3,28613.04
83221,4,3,36007.06
83222,1,3,22994.80
83223,1,3,0.00
83224,4,5,87500.00
83225,1,3,39028.00
83226,1,12,34499.20
83227,4,9,5811.66
83228,4,3,26034.46
83229,2,20,29997.72
83230,3,3,26860.80
83231,2,7,24442.84
83232,2,5,49896.00
83233,3,3,20705.22
83234,2,5,26987.80
83235,3,6,15913.52
83236,4,9,32879.32
83237,2,5,28953.36
83238,3,3,25093.42
83239,1,20,37544.44
83240,3,12,42004.80
83241,1,20,37542.12
83242,1,5,23977.40
83243,2,20,250.00
83244,2,3,28607.76
83245,1,3,34479.16
83246,4,20,21644.66
83247,2,5,37431.04
83248,3,5,24271.20
83249,3,3,1581.24
83250,4,20,67704.84
83251,1,12,25830.29
83252,1,9,19414.65
83253,3,5,17349.78
83254,1,5,90196.78
83255,4,19,27098.40
83256,4,12,9337.36
83257,2,8,34021.66
83258,1,3,26731.52
83259,1,7,17383.51
83260,3,12,32148.64
83261,2,19,2988.80
83262,3,20,10265.42
83263,4,3,19814.40
83264,2,3,36039.22
83265,1,5,23440.13
83266,1,3,28148.72
83267,3,3,30742.36
83268,4,5,11632.40
83269,4,12,13993.00
83270,2,3,36517.60
83271,4,20,48256.40
83272,4,12,34743.54
83273,4,5,11580.10
83274,3,3,38344.00
83275,1,20,22563.15
83276,4,5,15141.70
83277,3,5,15129.01
83278,2,3,40371.90
83279,2,9,30625.26
83280,2,5,54093.74
83281,3,3,15627.19
83282,4,3,38967.12
83283,2,3,37974.78
83284,4,20,250.00
83285,4,5,108031.80
83286,1,3,18255.32
83287,2,20,43961.38
83288,2,3,24123.52
83289,4,1,59197.60
83290,2,5,48829.50
83291,1,5,28258.01
83292,4,3,37974.74
83293,2,20,38340.58
83294,3,16,26153.84
83295,2,5,22488.40
83296,4,12,30909.34
83297,3,20,41157.14
83298,1,5,17675.62
83299,4,19,25743.20
83300,1,5,14754.74
83301,2,20,44805.60
83302,3,0,32045.46
83303,2,5,125442.80
83304,1,5,35884.59
83305,1,5,49354.00
83306,2,9,26002.20
83307,1,5,35195.40
83308,3,1,33153.60
83309,4,5,8428.73
83310,1,9,21832.27
83311,1,12,38334.62
83312,4,5,10555.30
83313,4,5,56023.02
83314,2,5,18690.42
83315,1,9,0.00
83316,2,5,50157.86
83317,2,0,39909.86
83318,1,3,2424.10
83319,3,3,19107.07
83320,4,20,25559.08
83321,4,5,32403.71
83322,1,23,32294.88
83323,4,20,15251.04
83324,3,5,13751.04
83325,2,5,26672.22
83326,3,5,92473.08
83327,1,3,10200.48
83328,3,12,36300.15
83329,4,12,71608.34
83330,3,3,30257.44
83331,1,3,42354.60
83332,4,3,18312.70
83333,3,8,12857.58
83334,3,9,9931.68
83335,1,20,14533.12
83336,1,9,21802.34
83337,1,5,34917.40
83338,1,3,28148.72
83339,2,3,0.00
83340,1,7,28701.29
83341,1,9,20799.93
83342,1,20,30496.90
83343,2,5,77758.34
83344,4,5,11648.00
83345,1,20,49562.76
83346,3,20,26081.44
83347,4,5,35686.66
83348,2,3,42834.40
83349,4,20,21077.74
83350,1,5,8303.52
83351,3,5,41864.42
83352,4,8,13138.17
83353,3,12,34880.00
83354,1,3,30664.80
83355,3,3,33844.80
83356,4,5,32928.60
83357,3,20,34021.42
83358,1,3,31887.94
83359,2,3,37974.78
83360,1,3,34282.96
83361,2,20,44032.80
83362,1,3,35722.37
83363,2,5,26705.24
83364,1,20,37543.00
83365,2,20,43961.32
83366,1,3,0.00
83367,2,3,36517.60
83368,4,9,26695.30
83369,4,3,19043.50
83370,2,3,36637.74
83371,4,5,30961.80
83372,2,9,65828.70
83373,1,5,0.00
83374,3,3,31069.44
83375,3,9,22561.92
83376,3,3,25295.00
83377,3,20,24444.85
83378,3,5,28804.78
83379,3,9,19384.80
83380,1,5,31360.44
83381,4,0,30921.80
83382,3,5,45355.04
83383,1,20,18183.87
83384,2,20,32895.50
83385,3,23,26860.80
83386,4,3,18312.70
83387,4,3,20362.15
83388,2,20,41043.66
83389,2,1,54054.54
83390,4,20,25164.72
83391,3,18,10414.00
83392,3,5,45320.20
83393,4,5,22591.75
83394,2,5,42519.22
83395,1,16,25403.30
83396,2,3,39363.52
83397,2,3,36517.64
83398,2,5,34097.00
83399,2,5,51532.42
83400,1,9,25469.92
83401,2,20,42146.16
83402,1,3,41709.22
83403,3,1,35107.04
83404,3,3,26072.62
83405,1,3,0.00
83406,3,7,22087.73
83407,3,20,40545.60
83408,2,20,250.00
83409,2,20,31719.20
83410,3,3,21966.30
83411,3,1,35107.02
83412,1,12,32819.20
83413,4,19,25743.20
83414,3,17,49864.10
83415,4,3,22795.11
83416,3,23,35576.60
83417,1,3,34282.98
83418,3,3,16396.36
83419,4,5,16255.46
83420,4,23,25860.80
83421,2,3,41441.20
83422,4,12,38388.00
83423,4,20,27828.60
83424,1,20,17948.00
83425,1,20,45384.83
83426,1,12,66974.98
83427,4,5,20169.04
83428,2,3,28990.64
83429,2,9,31314.08
83430,3,3,40789.92
83431,2,12,33647.74
83432,4,22,20818.55
83433,3,16,34324.22
83434,2,9,26943.86
83435,3,3,16708.20
83436,1,5,103958.01
83437,1,5,103798.00
83438,3,9,19920.00
83439,2,9,40753.58
83440,4,5,58535.65
83441,4,9,15967.05
83442,3,18,15998.00
83443,2,5,26709.24
83444,4,3,38977.16
83445,3,3,28943.02
83446,1,12,21832.26
83447,1,20,37542.96
83448,3,5,14829.89
83449,3,3,22513.22
83450,2,5,63185.20
83451,4,5,28637.60
83452,3,5,17220.00
83453,1,20,25584.16
83454,1,3,19948.80
83455,3,3,34474.88
83456,3,9,14558.13
83457,4,5,19856.19
83458,2,3,39485.60
83459,3,20,40545.60
83460,2,9,28595.88
83461,3,5,23178.60
83462,3,5,5845.20
83463,3,3,27337.14
83464,1,5,23832.54
83465,1,20,24972.08
83466,3,5,15933.46
83467,4,5,25580.80
83468,4,3,48599.20
83469,1,20,250.00
83470,2,9,24236.80
83471,3,5,0.00
83472,4,20,30978.04
83473,2,9,23125.18
83474,4,9,17146.51
83475,3,3,52939.42
83476,2,3,35117.60
83477,4,5,51432.60
83478,1,5,16740.86
83479,4,3,38799.12
83480,2,1,70286.76
83481,4,12,17380.27
83482,1,5,65524.54
83483,4,7,23905.18
83484,2,3,2195.90
83485,3,9,13011.07
83486,1,1,51691.98
83487,2,12,36700.02
83488,4,5,76712.92
83489,1,3,27071.64
83490,3,3,26425.28
83491,2,5,55061.98
83492,2,5,37660.12
83493,1,20,34083.58
83494,2,5,49054.86
83495,1,6,31140.54
83496,1,3,31677.66
83497,4,3,16100.09
83498,4,3,23406.10
83499,2,23,39233.60
83500,1,20,16500.70
83501,1,10,23107.48
83502,4,20,21494.91
83503,4,13,36004.76
83504,4,5,61851.54
83505,3,5,12681.31
83506,4,1,19350.04
83507,3,12,68615.62
83508,3,5,18884.40
83509,2,3,15257.68
83510,3,20,35330.74
83511,3,5,13785.61
83512,2,3,39485.60
83513,4,5,10551.85
83514,1,5,26035.99
83515,3,3,33408.98
83516,3,5,6143.10
83517,4,5,8163.77
83518,1,3,32743.14
83519,4,20,42993.68
83520,2,6,33559.28
83521,1,5,14911.38
83522,2,20,41014.40
83523,4,5,21075.78
83524,4,5,16072.68
83525,1,5,7611.08
83526,1,3,12172.80
83527,1,5,0.00
83528,1,5,18104.56
83529,3,5,17035.54
83530,1,9,28712.20
83531,2,6,23917.10
83532,1,20,18551.20
83533,4,5,13991.00
83534,3,1,35107.04
83535,3,14,43056.00
83536,1,5,0.00
83537,1,3,14128.86
83538,1,12,27480.82
83539,3,9,24511.20
83540,2,19,52472.00
83541,2,3,35117.60
83542,2,5,17802.52
83543,3,20,250.00
83544,3,5,16239.13
83545,1,5,19029.85
83546,2,5,119446.68
83547,1,5,21173.56
83548,2,3,37974.78
83549,2,5,22601.60
83550,3,3,27090.72
83551,4,3,19553.80
83552,3,9,15652.26
83553,1,9,25623.76
83554,3,5,29119.04
83555,3,12,61177.96
83556,4,5,25157.20
83557,1,3,31888.00
83558,1,5,79225.30
83559,3,23,13739.06
83560,1,8,12932.26
83561,2,3,30742.60
83562,1,5,35741.64
83563,2,5,22750.40
83564,2,20,64497.48
83565,2,3,43087.66
83566,2,3,52211.06
83567,2,3,46320.94
83568,4,5,29500.80
83569,3,20,8975.98
83570,4,3,29090.88
83571,3,8,25817.06
83572,4,9,23620.48
83573,2,23,38732.80
83574,3,3,18681.08
83575,4,3,18312.70
83576,3,9,19851.49
83577,4,3,4617.38
83578,4,5,15922.47
83579,1,5,15818.20
83580,2,3,31435.60
83581,4,20,40554.04
83582,1,3,47846.84
83583,3,9,19947.30
83584,1,14,43536.02
83585,4,24,17142.68
83586,1,9,28118.96
83587,2,5,124429.30
83588,3,3,32549.76
83589,1,5,30610.24
83590,1,6,37506.33
83591,1,5,24300.82
83592,1,3,35866.16
83593,4,20,13190.97
83594,3,3,29521.90
83595,2,5,19693.04
83596,2,5,32075.60
83597,1,5,46548.94
83598,4,20,42993.68
83599,1,3,22994.80
83600,4,9,27211.46
83601,4,12,55525.16
83602,4,20,48256.42
83603,2,3,48364.52
83604,4,20,23116.54
83605,1,5,34759.61
83606,3,20,33626.06
83607,1,5,20288.64
83608,3,19,29504.00
83609,1,9,47792.80
83610,3,5,17716.56
83611,1,3,22994.80
83612,1,3,30664.80
83613,3,5,21289.91
83614,1,3,29897.08
83615,1,5,19790.00
83616,2,5,48323.18
83617,1,5,36840.00
83618,1,3,0.00
83619,2,5,18702.22
83620,4,5,10932.00
83621,4,7,22752.80
83622,4,5,13621.80
83623,2,21,32561.20
83624,4,5,17095.41
83625,2,12,72682.40
83626,2,3,43268.10
83627,1,5,16112.32
83628,1,19,43267.20
83629,3,1,23000.62
83630,1,3,26428.00
83631,1,3,27071.65
83632,2,3,35117.60
83633,3,20,38664.90
83634,4,5,16255.47
83635,2,3,37974.74
83636,2,5,27438.40
83637,3,3,13724.80
83638,2,8,36814.40
83639,3,5,74393.36
83640,3,5,100629.60
83641,2,9,11135.04
83642,4,23,16888.20
83643,3,20,24323.43
83644,4,12,28336.36
83645,4,0,37819.12
83646,4,23,21358.52
83647,2,1,29307.24
83648,1,8,25667.58
83649,1,3,25511.21
83650,4,3,19043.50
83651,2,9,22083.00
83652,2,20,250.00
83653,4,5,27612.20
83654,1,9,16567.46
83655,4,20,17305.70
83656,3,3,31300.80
83657,3,5,18994.22
83658,3,5,19384.80
83659,2,15,34576.64
83660,3,5,35200.14
83661,2,3,25010.92
83662,3,23,18663.96
83663,4,20,125.00
83664,2,3,36850.56
83665,2,3,31617.60
83666,1,23,26551.01
83667,1,0,29556.00
83668,2,3,35907.20
83669,1,20,11961.46
83670,1,5,37395.00
83671,2,9,30625.00
83672,1,5,17712.97
83673,2,5,18926.02
83674,1,3,0.00
83675,2,5,27437.24
83676,3,3,33844.80
83677,4,0,25001.76
83678,2,3,35976.90
83679,2,23,26804.84
83680,3,20,24899.58
83681,1,5,19034.70
83682,4,19,50478.40
83683,3,3,32495.36
83684,2,5,110837.94
83685,1,5,58293.76
83686,4,20,26147.61
83687,4,12,13993.01
83688,4,5,119770.00
83689,2,5,26435.12
83690,1,12,26807.60
83691,1,23,37940.76
83692,1,19,41308.80
83693,1,9,25240.80
83694,2,1,38679.20
83695,1,3,14960.37
83696,3,1,32637.26
83697,3,3,31300.82
83698,3,12,18883.20
83699,1,5,27934.78
83700,2,5,49311.54
83701,4,16,45769.22
83702,1,20,250.00
83703,2,5,27484.80
83704,4,9,22615.60
83705,1,1,21191.47
83706,1,12,16129.40
83707,1,3,35390.74
83708,2,9,27208.86
83709,3,3,29706.20
83710,1,1,25948.68
83711,4,5,11489.10
83712,3,9,17923.99
83713,2,5,122463.86
83714,3,18,27692.32
83715,2,1,60529.24
83716,2,3,35117.60
83717,3,20,17427.47
83718,3,3,6472.99
83719,2,5,17849.24
83720,4,3,33551.00
83721,1,7,24017.62
83722,3,5,142677.60
83723,4,3,20590.56
83724,4,23,60023.60
83725,1,9,31223.72
83726,4,5,50526.00
83727,3,3,21657.20
83728,2,6,26484.48
83729,2,3,37339.46
83730,2,8,27504.88
83731,3,3,21657.20
83732,3,4,31884.84
83733,1,3,25145.68
83734,3,3,33628.96
83735,1,23,21585.62
83736,2,20,57206.32
83737,1,20,35993.32
83738,4,5,34235.60
83739,1,5,46944.86
83740,3,24,29097.24
83741,3,3,25176.00
83742,4,20,6968.00
83743,4,3,37497.60
83744,3,9,26250.06
83745,3,12,13972.02
83746,4,19,27020.00
83747,4,12,17232.58
83748,1,5,78439.90
83749,2,3,37432.28
83750,3,3,16556.12
83751,4,1,29970.63
83752,2,20,30195.44
83753,2,20,37522.26
83754,3,9,18161.80
83755,1,5,24726.20
83756,3,20,24445.21
83757,2,20,48058.08
83758,4,8,18631.12
83759,3,20,8884.80
83760,4,20,35343.56
83761,1,5,8892.80
83762,4,3,19004.39
83763,2,3,31435.50
83764,2,3,33766.84
83765,2,15,29182.74
83766,2,12,41585.60
83767,2,5,50722.38
83768,4,5,32365.98
83769,3,5,24271.20
83770,2,5,133046.16
83771,3,9,26249.48
83772,3,3,18232.01
83773,3,5,31773.60
83774,3,3,21657.20
83775,1,5,19029.88
83776,3,5,31084.66
83777,4,3,18010.90
83778,2,3,35907.20
83779,2,3,30669.94
83780,4,8,15389.37
83781,1,12,19034.64
83782,1,20,250.00
83783,4,5,15486.31
83784,1,9,21832.30
83785,1,20,37543.00
83786,3,23,21114.40
83787,4,9,28596.40
83788,1,3,47846.88
83789,3,3,21657.20
83790,2,20,17758.64
83791,3,5,14785.60
83792,2,3,35117.60
83793,2,6,31314.06
83794,1,3,34479.06
83795,1,3,9720.18
83796,3,5,39597.48
83797,1,12,25830.38
83798,2,1,42750.42
83799,2,20,26129.42
83800,4,19,25816.00
83801,3,23,96079.68
83802,4,3,45684.80
83803,2,20,45665.20
83804,1,20,29238.56
83805,1,1,55994.98
83806,4,9,29167.66
83807,2,3,39821.60
83808,2,3,39186.56
83809,3,19,24390.76
83810,4,3,4169.20
83811,3,5,92524.64
83812,3,3,31300.80
83813,3,23,93736.32
83814,4,21,25928.00
83815,2,19,21230.78
83816,4,1,35225.20
83817,4,5,20905.88
83818,2,3,39485.60
83819,2,3,24141.72
83820,4,20,22420.29
83821,4,5,25134.78
83822,2,20,49097.82
83823,3,5,13956.97
83824,1,5,36056.02
83825,2,9,33621.00
83826,3,3,38192.56
83827,2,9,36194.20
83828,1,3,34926.72
83829,2,12,49005.60
83830,1,20,33426.74
83831,2,3,41685.84
83832,3,3,38344.00
83833,4,9,9186.80
83834,2,23,30219.84
83835,4,3,14199.25
83836,2,9,2315.88
83837,2,5,51151.72
83838,1,1,51692.00
83839,4,5,17850.00
83840,1,3,32970.78
83841,1,3,37107.60
83842,2,3,41441.18
83843,3,20,27437.63
83844,4,3,18050.91
83845,4,3,13615.00
83846,4,9,14110.08
83847,1,19,34440.00
83848,1,12,31379.82
83849,4,3,20590.50
83850,4,5,30668.96
83851,2,20,250.00
83852,3,5,117842.62
83853,3,5,99707.20
83854,2,9,23240.02
83855,4,3,21019.48
83856,2,3,34951.94
83857,3,3,23964.49
83858,1,19,45542.40
83859,2,12,35449.16
83860,4,5,13986.76
83861,2,3,38829.06
83862,3,9,15744.00
83863,3,20,15751.43
83864,3,5,13791.86
83865,3,3,30890.84
83866,2,12,37439.32
83867,1,12,23214.69
83868,1,20,250.00
83869,4,5,41437.84
83870,1,6,43973.10
83871,1,5,23434.15
83872,4,20,33899.08
83873,2,5,51662.92
83874,4,19,50792.00
83875,3,3,23115.57
83876,3,20,17126.79
83877,1,20,33817.92
83878,2,5,25492.58
83879,3,3,20226.60
83880,3,5,12004.00
83881,4,5,25219.27
83882,1,3,29702.83
83883,4,5,14230.39
83884,2,3,39485.60
83885,2,1,69069.26
83886,4,23,45078.06
83887,4,5,13968.80
83888,1,3,27071.62
83889,1,5,25769.76
83890,2,12,36613.22
83891,2,20,22601.60
83892,3,20,25489.98
83893,1,5,35297.40
83894,4,3,11528.62
83895,2,5,57817.68
83896,2,6,31470.88
83897,3,20,250.00
83898,3,23,48651.82
83899,1,5,33346.60
83900,4,9,23240.00
83901,3,23,22784.00
83902,1,3,26845.64
83903,4,20,47306.32
83904,4,8,28173.64
83905,3,20,17526.28
83906,3,20,28877.76
83907,1,17,44714.34
83908,1,7,45840.00
83909,1,5,25329.14
83910,3,5,43638.00
83911,4,3,36961.92
83912,1,5,182838.18
83913,1,5,44256.00
83914,3,3,18232.00
83915,3,9,15834.80
83916,4,5,1565.39
83917,1,5,28854.56
83918,2,5,126523.60
83919,2,23,53037.60
83920,2,21,38088.22
83921,2,5,23131.18
83922,1,3,30045.74
83923,1,5,58293.80
83924,4,1,11164.39
83925,3,12,47437.46
83926,4,8,10153.92
83927,4,20,29310.68
83928,2,22,36700.06
83929,3,3,34739.52
83930,3,5,42164.54
83931,2,3,0.00
83932,4,3,21501.82
83933,2,12,24931.20
83934,1,3,37175.40
83935,4,5,28925.10
83936,3,20,25497.12
83937,1,8,20084.60
83938,4,20,24959.22
83939,4,3,18312.69
83940,4,3,23823.52
83941,3,5,17737.56
83942,3,5,14962.07
83943,1,3,27071.63
83944,1,5,22917.97
83945,3,3,23985.60
83946,4,5,29500.80
83947,4,9,17146.53
83948,3,9,19888.94
83949,4,17,13270.12
83950,2,14,45717.26
83951,1,9,22241.67
83952,2,22,32560.66
83953,4,5,33565.96
83954,1,5,35662.68
83955,4,3,0.00
83956,2,5,30436.32
83957,3,19,4675.80
83958,1,3,35859.36
83959,4,9,23703.70
83960,4,19,54040.00
83961,4,20,35699.26
83962,1,5,28164.60
83963,4,3,38977.20
83964,3,12,26153.19
83965,4,5,13993.01
83966,3,3,30100.80
83967,4,3,32256.00
83968,1,3,57281.92
83969,4,3,47155.86
83970,3,3,31201.44
83971,2,20,42146.94
83972,3,3,15892.37
83973,1,3,28892.87
83974,1,23,38694.34
83975,4,20,31760.88
83976,4,3,30742.86
83977,3,5,29705.62
83978,3,5,11719.43
83979,2,3,36517.60
83980,2,5,23817.16
83981,2,5,13954.80
83982,4,3,16342.20
83983,1,5,21761.42
83984,2,19,55944.00
83985,2,12,30699.20
83986,1,5,7415.99
83987,1,3,32743.16
83988,1,5,11125.00
83989,1,3,30664.80
83990,2,3,34430.88
83991,1,0,32351.76
83992,2,0,28866.88
83993,4,20,51522.32
83994,4,3,31795.20
83995,4,3,4693.28
83996,3,5,17834.40
83997,2,20,63525.28
83998,3,3,32495.22
83999,1,5,26102.42
84000,2,12,59626.52
84001,3,12,31513.22
84002,2,21,47110.44
84003,4,5,15957.20
84004,3,1,28354.69
84005,2,5,16522.74
84006,3,20,7917.61
84007,4,5,25157.20
84008,1,12,250.00
84009,3,20,24450.24
84010,3,3,28327.00
84011,2,3,39485.60
84012,2,3,62581.12
84013,2,3,39485.64
84014,1,9,19826.94
84015,4,5,51912.00
84016,2,3,40939.32
84017,3,3,16582.18
84018,4,3,54277.74
84019,4,12,29313.50
84020,1,5,27423.95
84021,1,19,20285.78
84022,3,12,7932.14
84023,2,3,23516.36
84024,2,20,18117.12
84025,1,20,22373.71
84026,1,9,19007.79
84027,1,20,29049.10
84028,1,5,35111.47
84029,4,5,41898.40
84030,1,3,26731.51
84031,2,3,32981.36
84032,3,5,11975.10
84033,2,5,20952.32
84034,1,3,27508.22
84035,2,3,36517.60
84036,3,20,25481.56
84037,2,3,41065.94
84038,2,3,41990.16
84039,1,5,21429.90
84040,1,3,34479.12
84041,4,20,250.00
84042,1,9,25575.17
84043,2,20,50505.24
84044,4,3,22382.21
84045,2,16,26896.80
84046,2,1,39227.88
84047,4,12,19703.90
84048,3,5,17941.62
84049,1,9,29557.44
84050,4,12,31470.82
84051,2,3,27983.20
84052,1,20,14356.78
84053,1,5,20085.50
84054,4,8,11864.77
84055,4,20,23272.36
84056,4,12,16411.50
84057,3,19,19114.60
84058,4,5,70000.32
84059,1,3,28148.72
84060,4,5,41087.54
84061,1,3,25034.80
84062,3,9,30585.12
84063,3,12,29097.28
84064,2,3,40897.92
84065,2,20,250.00
84066,1,5,42264.88
84067,3,5,31019.88
84068,1,20,30000.80
84069,3,3,22237.60
84070,1,1,35915.78
84071,4,9,28596.40
84072,1,5,44707.00
84073,2,20,29783.18
84074,3,20,11182.10
84075,1,12,62145.76
84076,3,3,35199.40
84077,4,12,24012.11
84078,4,3,47467.48
84079,4,9,28179.20
84080,2,5,30398.52
84081,1,5,20380.82
84082,2,8,5180.00
84083,1,1,44213.26
84084,4,5,17686.20
84085,1,3,13303.12
84086,2,20,46068.28
84087,1,20,250.00
84088,4,3,39231.46
84089,3,5,21963.62
84090,3,3,17362.40
84091,1,1,44213.28
84092,3,3,26801.84
84093,1,3,26916.82
84094,3,3,3952.66
84095,3,3,30100.80
84096,3,3,30100.80
84097,4,3,37974.74
84098,4,5,19902.40
84099,2,13,39158.54
84100,3,5,34718.92
84101,1,3,17950.30
84102,2,5,30366.00
84103,4,19,27098.40
84104,1,5,20814.26
84105,1,5,20496.82
84106,4,3,21135.10
84107,1,20,18311.19
84108,1,5,43647.86
84109,1,3,31887.98
84110,1,12,23850.33
84111,4,5,13793.10
84112,2,20,37659.50
84113,1,5,27664.93
84114,3,5,17141.38
84115,4,3,37974.82
84116,2,5,30606.20
84117,1,5,48323.82
84118,3,12,29062.40
84119,3,5,39530.31
84120,4,3,18793.60
84121,1,5,26284.89
84122,1,5,37700.79
84123,3,5,22838.74
84124,2,5,17159.00
84125,4,9,28401.82
84126,3,3,23115.60
84127,4,5,28026.99
84128,2,5,40574.68
84129,1,5,34823.64
84130,3,14,15541.79
84131,1,5,37395.00
84132,1,12,21825.30
84133,4,7,12833.03
84134,1,13,22844.60
84135,4,1,26404.00
84136,1,3,27071.66
84137,1,5,29121.59
84138,1,3,19948.80
84139,1,5,25932.60
84140,3,3,20826.20
84141,1,5,15514.05
84142,1,20,35993.42
84143,3,1,28169.13
84144,4,0,4301.00
84145,4,9,32400.44
84146,2,9,39758.84
84147,4,23,5869.68
84148,2,20,250.00
84149,4,20,29123.32
84150,1,3,27631.14
84151,2,5,22136.02
84152,3,12,23000.52
84153,4,3,33110.88
84154,2,3,34015.68
84155,1,5,30195.72
84156,2,20,39631.02
84157,2,23,28024.00
84158,2,5,35282.00
84159,4,20,40554.08
84160,1,20,18087.00
84161,1,20,24187.26
84162,3,2,28068.64
84163,3,5,39590.61
84164,3,9,22561.92
84165,1,23,38395.34
84166,4,3,18312.69
84167,4,3,37497.60
84168,1,20,29495.06
84169,3,5,57220.92
84170,3,12,46269.12
84171,2,12,40149.70
84172,3,5,25455.60
84173,3,3,35199.38
84174,3,5,11811.17
84175,2,5,17811.18
84176,4,16,39602.22
84177,4,3,48599.06
84178,2,5,50478.40
84179,1,5,42364.82
84180,1,5,1464.54
84181,3,1,30028.00
84182,2,3,37635.28
84183,4,5,15234.96
84184,3,3,30100.80
84185,2,3,37339.46
84186,1,20,27344.59
84187,1,8,34826.42
84188,2,3,34526.64
84189,1,3,34479.12
84190,3,3,22568.65
84191,4,5,10368.22
84192,1,20,250.00
84193,1,3,31988.00
84194,4,5,10804.02
84195,4,3,36039.14
84196,3,5,29667.65
84197,3,9,24928.18
84198,2,5,45526.60
84199,4,5,15892.80
84200,3,20,25497.62
84201,4,5,50464.38
84202,3,10,19222.98
84203,2,20,28685.68
84204,4,3,36517.60
84205,4,3,19009.49
84206,2,20,64615.32
84207,2,5,32671.80
84208,1,5,15024.50
84209,1,3,32743.12
84210,4,20,250.00
84211,4,20,26877.08
84212,1,12,17542.40
84213,1,9,20294.00
84214,3,3,23985.60
84215,1,5,0.00
84216,3,5,25406.58
84217,3,9,26117.75
84218,1,3,23472.58
84219,2,3,45283.96
84220,1,12,22316.90
84221,3,5,17307.36
84222,4,20,23970.52
84223,4,3,37974.78
84224,4,3,19043.50
84225,1,12,43183.68
84226,1,20,19303.60
84227,3,5,14460.54
84228,1,3,30664.80
84229,3,3,41671.36
84230,2,5,29906.74
84231,4,5,48531.00
84232,3,5,37960.00
84233,4,3,0.00
84234,4,6,52875.20
84235,3,3,26351.00
84236,2,3,37497.60
84237,2,20,250.00
84238,4,8,0.00
84239,2,5,26817.06
84240,1,3,10125.60
84241,4,5,102386.00
84242,1,5,18956.00
84243,2,3,37500.96
84244,4,20,35203.36
84245,2,5,107885.40
84246,2,5,49668.50
84247,3,5,37342.68
84248,3,20,24928.20
84249,1,5,27948.62
84250,1,3,31887.98
84251,2,3,37497.60
84252,1,5,82692.00
84253,2,3,28613.04
84254,3,1,30028.00
84255,3,3,21094.04
84256,4,5,20602.44
84257,3,20,25859.89
84258,4,5,28371.52
84259,4,1,50632.86
84260,3,3,27882.25
84261,1,9,19609.34
84262,1,3,8175.04
84263,4,9,15994.92
84264,3,20,26710.64
84265,4,9,15125.91
84266,4,3,0.00
84267,2,3,27908.24
84268,1,7,27364.80
84269,1,3,43606.88
84270,2,6,33145.76
84271,2,5,19454.32
84272,4,3,4617.36
84273,1,3,31354.52
84274,1,3,26032.93
84275,1,5,24726.20
84276,1,20,29238.57
84277,2,5,43267.20
84278,4,0,38774.40
84279,2,12,66455.20
84280,1,5,21826.79
84281,4,9,30625.02
84282,3,8,34474.66
84283,4,20,29473.39
84284,1,20,33147.20
84285,2,12,55730.78
84286,3,20,25497.59
84287,1,5,0.00
84288,4,5,18591.40
84289,1,3,26683.93
84290,4,3,16482.60
84291,4,12,17380.30
84292,4,3,31789.02
84293,1,3,35393.50
84294,3,9,16958.23
84295,1,3,36243.80
84296,3,5,9772.80
84297,2,3,23032.00
84298,4,20,26899.82
84299,1,3,25034.80
84300,2,5,46038.10
84301,4,20,21403.48
84302,2,3,38340.70
84303,1,3,31421.24
84304,1,12,38883.20
84305,2,5,21403.16
84306,1,12,34156.82
84307,2,12,33122.88
84308,1,5,0.00
84309,4,13,32890.99
84310,2,8,28124.34
84311,2,5,20517.02
84312,3,5,21698.60
84313,3,5,18253.19
84314,3,3,25421.00
84315,4,5,25308.87
84316,1,3,34479.10
84317,3,9,14671.52
84318,1,16,15576.93
84319,3,5,16615.80
84320,1,5,24301.80
84321,1,3,35390.76
84322,4,0,30924.38
84323,1,0,28972.80
84324,3,3,32140.80
84325,3,20,18147.29
84326,1,5,42220.92
84327,3,5,13246.80
84328,1,5,23138.60
84329,1,16,2935.60
84330,3,12,34277.41
84331,3,20,29486.81
84332,3,5,15825.54
84333,3,3,21657.19
84334,1,3,31887.94
84335,1,3,28148.72
84336,3,3,27783.40
84337,1,5,24726.20
84338,4,5,15584.34
84339,2,20,31296.14
84340,4,5,10574.82
84341,3,3,33844.82
84342,2,9,23240.16
84343,2,14,43484.00
84344,1,20,37366.88
84345,2,5,24828.76
84346,2,5,21672.08
84347,4,20,250.00
84348,4,9,3420.77
84349,3,3,19019.20
84350,2,3,29275.64
84351,4,5,18553.94
84352,2,3,34365.12
84353,2,3,44558.06
84354,4,12,16411.47
84355,2,3,28600.28
84356,1,5,78845.04
84357,4,20,41512.76
84358,3,3,19951.62
84359,1,20,21473.76
84360,4,1,30870.00
84361,2,12,33789.00
