,Fiscal Quarter,Bureau,Base Pay
160217,3,20,24439.45
160218,2,19,50478.40
160219,1,5,25145.00
160220,2,5,0.00
160221,3,3,2880.08
160222,2,3,35888.78
160223,3,12,54657.60
160224,3,5,12049.69
160225,2,1,51772.00
160226,1,5,19006.00
160227,2,19,20894.32
160228,4,20,22420.26
160229,1,3,31887.98
160230,3,4,11374.52
160231,1,5,15412.20
160232,3,20,41255.20
160233,2,3,36039.24
160234,4,8,7924.76
160235,2,3,17168.48
160236,3,5,25831.86
160237,3,5,41807.24
160238,1,3,42436.94
160239,3,9,10847.36
160240,1,17,46070.74
160241,1,12,28922.26
160242,1,5,35658.36
160243,3,12,32853.76
160244,1,20,12420.33
160245,4,3,31206.56
160246,1,3,31887.96
160247,4,20,18901.22
160248,4,5,26724.50
160249,4,0,43691.62
160250,4,8,30420.36
160251,4,20,24825.02
160252,4,5,50026.18
160253,1,3,49810.34
160254,1,17,21708.84
160255,4,17,26258.24
160256,1,3,41709.14
160257,1,20,41308.00
160258,2,12,59328.16
160259,2,20,46319.86
160260,3,12,23621.17
160261,3,3,4527.90
160262,3,20,25010.74
160263,3,3,26351.00
160264,3,3,25093.42
160265,4,23,8103.76
160266,3,20,18585.20
160267,4,20,5155.08
160268,4,20,40352.48
160269,1,3,32743.10
160270,1,8,4336.60
160271,3,9,30292.40
160272,3,5,12500.40
160273,3,20,19842.72
160274,4,5,32457.88
160275,3,1,43399.62
160276,4,5,14765.87
160277,3,5,13961.48
160278,1,5,27634.94
160279,1,3,24071.89
160280,2,5,20159.84
160281,1,14,32171.15
160282,3,3,18204.17
160283,1,9,21236.40
160284,4,17,41372.82
160285,3,3,30602.52
160286,4,3,36317.60
160287,1,5,19202.00
160288,1,8,19607.58
160289,1,5,52065.00
160290,1,20,12209.60
160291,2,5,41993.04
160292,1,1,27573.84
160293,4,3,36039.32
160294,4,12,25372.62
160295,3,3,23012.17
160296,2,3,56090.44
160297,2,3,36420.16
160298,4,9,38579.56
160299,3,3,23416.60
160300,3,9,11335.01
160301,2,5,26103.42
160302,4,5,58827.42
160303,3,5,10687.68
160304,2,3,43429.26
160305,2,1,41516.14
160306,3,9,13180.74
160307,1,23,34128.40
160308,4,1,30870.00
160309,2,3,29934.80
160310,4,23,18688.42
160311,4,3,48599.06
160312,1,9,21561.35
160313,3,5,17464.25
160314,3,5,23642.20
160315,2,9,25119.26
160316,2,20,19545.08
160317,2,3,22902.94
160318,3,3,30433.92
160319,4,19,50478.40
160320,2,3,40357.40
160321,2,3,42422.34
160322,2,3,41441.24
160323,3,20,15166.16
160324,3,3,32549.88
160325,2,5,22514.80
160326,1,1,19176.68
160327,3,9,19384.84
160328,2,3,28173.62
160329,1,5,5916.84
160330,1,3,28487.14
160331,2,5,37862.96
160332,4,20,9110.47
160333,4,5,28991.12
160334,2,3,34615.92
160335,4,3,19553.82
160336,4,0,56928.48
160337,2,19,48193.60
160338,4,3,23305.10
160339,2,3,43270.92
160340,4,3,42745.96
160341,2,9,31757.60
160342,4,3,37497.60
160343,4,3,41165.60
160344,2,23,50209.60
160345,4,5,22202.80
160346,3,5,13791.60
160347,1,5,0.00
160348,1,5,31030.66
160349,2,20,46397.20
160350,4,3,20590.50
160351,1,5,41825.46
160352,2,8,2205.94
160353,2,3,37974.80
160354,1,3,31887.98
160355,4,12,49759.26
160356,3,5,22881.62
160357,3,12,29097.24
160358,2,3,40614.40
160359,2,3,25192.94
160360,4,5,11480.89
160361,3,3,34739.68
160362,4,23,35362.40
160363,4,5,12755.54
160364,3,23,55924.80
160365,4,5,50526.00
160366,4,20,33220.38
160367,2,5,21103.74
160368,1,1,31064.92
160369,2,20,25363.54
160370,3,20,24223.94
160371,4,3,18312.69
160372,1,3,30653.26
160373,1,5,29149.00
160374,4,5,14108.04
160375,3,3,20826.20
160376,3,0,83358.88
160377,4,12,35479.04
160378,3,20,23393.08
160379,1,9,22920.64
160380,1,3,6706.12
160381,3,5,42397.26
160382,1,3,28304.20
160383,3,5,8485.20
160384,1,3,30664.80
160385,1,5,25071.98
160386,4,3,51061.96
160387,3,3,24035.84
160388,4,3,29917.16
160389,2,20,250.00
160390,1,5,33477.52
160391,4,19,25743.20
160392,3,5,12439.70
160393,3,5,30535.36
160394,3,20,36239.14
160395,2,19,20921.60
160396,1,5,3014.02
160397,2,3,39853.96
160398,2,5,75672.08
160399,1,1,35915.74
160400,1,5,25932.60
160401,4,5,24922.28
160402,3,19,29132.80
160403,3,3,22486.34
160404,3,5,133719.60
160405,4,9,21693.04
160406,4,5,13230.49
160407,3,5,16318.94
160408,3,5,20113.80
160409,4,5,27026.34
160410,1,20,33232.18
160411,4,12,26845.02
160412,2,3,36933.92
160413,4,3,37497.60
160414,3,14,15626.93
160415,1,12,50145.64
160416,1,7,20874.20
160417,1,3,25691.86
160418,3,3,22237.64
160419,2,3,48840.14
160420,1,19,13684.84
160421,1,3,1635.00
160422,4,20,20455.95
160423,4,3,21079.20
160424,4,20,250.00
160425,1,9,25469.80
160426,2,3,36654.38
160427,4,5,21283.00
160428,3,9,21369.60
160429,1,5,30607.12
160430,2,3,45872.58
160431,4,9,17146.50
160432,1,3,31887.98
160433,3,5,42936.44
160434,1,5,44707.28
160435,1,3,24178.79
160436,4,1,39503.40
160437,2,10,26182.80
160438,3,12,30529.62
160439,4,5,78077.44
160440,1,5,25197.50
160441,3,20,16895.08
160442,4,3,19740.00
160443,1,5,78206.64
160444,1,6,18128.40
160445,3,3,16595.20
160446,4,17,58075.06
160447,3,12,20971.51
160448,1,3,28148.72
160449,2,3,45696.00
160450,2,5,29642.30
160451,2,20,250.00
160452,2,3,36517.60
160453,2,5,21056.80
160454,4,21,25816.00
160455,1,20,53508.80
160456,4,9,13353.86
160457,4,9,29167.10
160458,3,3,32549.82
160459,1,9,16122.65
160460,3,5,26544.25
160461,2,12,70203.86
160462,3,17,27406.50
160463,4,3,16031.40
160464,3,5,91601.33
160465,4,3,25499.62
160466,3,5,14752.00
160467,2,5,107885.38
160468,3,1,37422.11
160469,2,3,36517.60
160470,1,20,34256.40
160471,4,3,25001.24
160472,3,5,20611.28
160473,1,6,25597.36
160474,1,3,26032.88
160475,1,12,31379.76
160476,1,19,43267.20
160477,4,12,10713.49
160478,2,5,30608.64
160479,4,5,64107.68
160480,4,12,67784.76
160481,4,3,29035.23
160482,4,5,51266.62
160483,1,20,44052.18
160484,3,5,7859.75
160485,4,3,19803.00
160486,4,9,15540.11
160487,2,7,22519.02
160488,3,9,19384.80
160489,1,5,43091.56
160490,1,3,27786.28
160491,3,17,25222.56
160492,3,5,45755.12
160493,2,20,35978.92
160494,3,5,28126.92
160495,2,8,730.00
160496,2,5,21855.00
160497,4,5,48590.34
160498,4,20,13270.35
160499,1,3,35390.82
160500,3,3,20763.20
160501,3,5,43263.06
160502,4,20,41014.40
160503,1,5,37395.00
160504,1,5,7715.82
160505,3,3,25093.42
160506,4,20,38474.40
160507,4,12,45940.08
160508,4,3,4961.01
160509,4,16,3136.00
160510,4,3,21443.78
160511,2,3,65246.16
160512,2,3,32981.32
160513,4,3,40821.60
160514,4,3,16820.99
160515,4,5,28845.54
160516,3,20,20558.11
160517,2,3,21907.16
160518,1,3,28148.72
160519,2,1,58945.16
160520,4,3,47764.68
160521,3,17,20499.61
160522,2,5,19465.60
160523,3,3,35199.40
160524,2,3,42063.94
160525,1,5,15123.40
160526,3,3,23416.60
160527,1,8,34128.22
160528,2,20,41043.66
160529,3,19,43267.20
160530,2,20,25064.46
160531,3,3,23283.60
160532,3,20,17703.50
160533,3,3,24354.40
160534,3,9,20992.56
160535,1,5,17518.37
160536,4,9,25429.60
160537,1,3,34035.32
160538,3,3,25894.80
160539,1,7,45386.24
160540,1,5,28685.40
160541,3,0,31288.28
160542,2,5,31872.46
160543,1,8,3347.40
160544,1,12,21011.02
160545,4,3,19553.80
160546,3,0,16630.98
160547,4,12,35444.72
160548,4,5,17193.10
160549,2,1,51772.00
160550,4,9,19775.81
160551,1,9,24971.18
160552,4,20,22420.29
160553,2,9,29819.96
160554,2,3,30742.80
160555,1,19,36056.00
160556,1,3,27071.60
160557,2,5,28953.36
160558,2,3,32981.32
160559,1,3,30664.80
160560,2,12,35264.34
160561,2,9,25429.60
160562,4,9,23717.27
160563,3,12,25610.86
160564,3,3,30779.12
160565,1,23,21148.66
160566,4,20,250.00
160567,1,9,21828.74
160568,3,9,24356.57
160569,4,5,12709.88
160570,2,5,37991.86
160571,3,5,18210.96
160572,4,12,20474.99
160573,2,5,29498.02
160574,4,5,14027.51
160575,1,3,27990.40
160576,2,3,39485.60
160577,2,20,83492.78
160578,3,19,42048.00
160579,4,20,125.00
160580,1,5,38567.88
160581,4,3,20590.50
160582,2,9,34386.02
160583,3,3,16575.67
160584,3,12,36300.15
160585,2,12,34568.80
160586,3,3,35079.04
160587,3,5,20490.90
160588,1,16,26003.10
160589,3,5,23521.32
160590,2,3,36517.60
160591,1,3,16641.10
160592,4,9,11461.91
160593,2,3,39485.60
160594,1,5,24406.12
160595,3,3,32140.80
160596,4,5,38731.24
160597,4,1,13975.03
160598,4,5,60834.39
160599,1,5,14832.80
160600,1,12,26351.16
160601,4,22,21636.79
160602,2,3,8633.50
160603,4,17,16276.80
160604,3,3,13724.80
160605,2,3,40373.36
160606,2,3,35902.72
160607,3,20,21090.38
160608,2,3,10033.60
160609,1,20,11762.28
160610,2,3,36517.60
160611,2,3,27170.04
160612,2,9,18012.40
160613,3,5,29735.04
160614,1,19,15135.08
160615,4,5,14919.60
160616,1,5,33186.92
160617,2,5,47185.02
160618,1,5,19025.14
160619,4,3,16763.74
160620,3,5,38333.06
160621,2,19,53132.80
160622,3,5,21478.80
160623,3,3,16528.86
160624,1,5,31140.48
160625,3,5,17436.90
160626,4,3,27899.20
160627,2,3,26248.32
160628,4,3,18790.24
160629,1,9,19830.37
160630,1,3,19948.80
160631,2,5,27421.70
160632,1,5,56108.60
160633,1,20,23431.40
160634,2,20,42810.08
160635,2,20,41782.04
160636,2,3,37974.76
160637,4,20,250.00
160638,1,1,19034.63
160639,2,12,25492.44
160640,3,23,29315.22
160641,3,5,17720.91
160642,4,12,45940.14
160643,4,20,19806.02
160644,2,5,30365.96
160645,3,1,24079.17
160646,2,3,37497.60
160647,4,3,24908.24
160648,2,16,37865.66
160649,1,5,42485.76
160650,2,5,24888.68
160651,1,23,36146.74
160652,1,20,52192.00
160653,2,3,41065.96
160654,3,3,28831.40
160655,2,20,64709.68
160656,2,19,52640.00
160657,1,5,35636.11
160658,3,5,24274.00
160659,4,3,17105.40
160660,1,5,18505.86
160661,2,3,41990.12
160662,4,1,44669.14
160663,2,3,37339.46
160664,3,5,92473.16
160665,4,8,28173.60
160666,2,3,35117.60
160667,1,12,23440.26
160668,4,3,15706.60
160669,4,5,20581.13
160670,4,3,38977.14
160671,3,14,22602.22
160672,2,3,24406.42
160673,1,20,250.00
160674,2,3,40529.48
160675,3,14,14594.59
160676,3,3,24208.80
160677,3,5,14495.17
160678,3,3,34302.56
160679,2,5,8168.56
160680,1,3,35993.30
160681,4,12,33150.40
160682,4,3,36517.62
160683,4,5,53549.24
160684,3,3,32152.56
160685,1,20,29588.99
160686,2,9,30625.24
160687,2,3,30742.80
160688,1,5,29954.16
160689,3,12,29003.48
160690,1,5,24546.05
160691,2,20,25363.48
160692,3,8,29882.56
160693,3,5,19457.24
160694,2,20,250.00
160695,1,17,23093.10
160696,1,5,43674.44
160697,1,20,36442.30
160698,4,5,30961.78
160699,2,9,31314.08
160700,4,20,22420.29
160701,1,20,18128.40
160702,2,23,31337.60
160703,2,19,58441.60
160704,2,3,41990.12
160705,4,3,22786.97
160706,3,3,34739.62
160707,2,12,60007.02
160708,3,3,9090.02
160709,3,19,27661.76
160710,4,3,45684.80
160711,1,1,22500.83
160712,2,9,31034.38
160713,2,5,27465.20
160714,3,20,47912.90
160715,3,5,27669.50
160716,4,5,19055.13
160717,3,20,41157.24
160718,4,5,43656.92
160719,3,3,37654.82
160720,1,5,26607.54
160721,2,5,4218.12
160722,2,5,25210.30
160723,1,20,22564.43
160724,4,3,14592.20
160725,4,9,21851.20
160726,1,3,32743.10
160727,3,3,7825.20
160728,2,5,73738.54
160729,2,3,32981.36
160730,4,3,19958.96
160731,3,3,22804.55
160732,2,5,5430.60
160733,3,5,42117.04
160734,4,20,250.00
160735,2,19,50400.00
160736,1,20,38306.33
160737,4,7,17566.90
160738,1,12,22323.36
160739,3,3,23115.62
160740,1,20,13094.23
160741,4,8,8181.06
160742,1,23,24677.20
160743,4,3,41219.22
160744,1,19,0.00
160745,2,3,36517.62
160746,1,0,29179.45
160747,4,5,10811.03
160748,4,5,44918.58
160749,2,3,57493.52
160750,4,12,35444.70
160751,4,3,36517.64
160752,2,5,50478.42
160753,1,3,19999.22
160754,2,23,41393.34
160755,4,20,12287.19
160756,1,5,39252.62
160757,4,12,67784.68
160758,1,5,30715.54
160759,3,3,17457.97
160760,4,3,18312.70
160761,4,20,41219.08
160762,4,5,61350.80
160763,4,22,40554.06
160764,1,20,31746.64
160765,1,5,13987.96
160766,4,3,35799.60
160767,4,3,21514.50
160768,4,5,25396.00
160769,3,5,10182.22
160770,4,3,19026.50
160771,4,20,18259.72
160772,2,20,25127.20
160773,4,20,21644.68
160774,2,3,40968.76
160775,3,20,7143.76
160776,2,20,32540.42
160777,4,3,31218.25
160778,3,16,19782.16
160779,1,14,33147.20
160780,4,1,67549.56
160781,4,3,20363.26
160782,4,5,24350.12
160783,1,23,39169.60
160784,3,5,43281.00
160785,1,3,26032.88
160786,4,20,23799.36
160787,4,3,40529.56
160788,4,20,19370.70
160789,3,3,30100.80
160790,2,20,19678.20
160791,2,9,27295.72
160792,3,3,31300.80
160793,4,9,25692.06
160794,2,19,50478.40
160795,1,3,29754.28
160796,2,9,27474.56
160797,3,3,24354.40
160798,3,3,28943.12
160799,4,5,25574.68
160800,1,12,42791.82
160801,3,0,75076.90
160802,1,3,23489.20
160803,3,9,25000.82
160804,3,3,23115.58
160805,4,20,56928.44
160806,4,3,36517.62
160807,4,5,0.00
160808,1,19,43267.20
160809,3,20,21896.82
160810,1,5,23431.44
160811,1,19,19472.82
160812,1,12,29557.44
160813,4,3,19536.39
160814,1,20,250.00
160815,3,3,24558.88
160816,4,5,25607.55
160817,1,5,14058.00
160818,3,9,24992.04
160819,1,5,27926.50
160820,1,12,62145.76
160821,2,6,40783.66
160822,3,5,1278.45
160823,4,12,50005.74
160824,4,3,20590.50
160825,4,12,18134.18
160826,1,5,23037.23
160827,3,17,29015.86
160828,3,5,18088.92
160829,1,3,34035.32
160830,4,6,58106.72
160831,2,12,72682.40
160832,2,3,40373.22
160833,4,23,17313.36
160834,1,12,22323.33
160835,3,9,52153.76
160836,3,16,32446.48
160837,4,1,26404.00
160838,4,5,27251.74
160839,3,3,22063.03
160840,1,5,108476.79
160841,2,3,44680.16
160842,4,3,36628.48
160843,2,20,44159.70
160844,1,9,20735.18
160845,2,5,41472.60
160846,3,5,20194.80
160847,1,3,28148.72
160848,3,9,19920.00
160849,4,9,11686.31
160850,4,1,50632.86
160851,4,5,19929.22
160852,2,20,46768.62
160853,3,19,29132.80
160854,4,9,19036.32
160855,3,5,70133.73
160856,2,20,26540.74
160857,3,12,21393.92
160858,3,3,21314.99
160859,2,5,71876.08
160860,3,23,34185.60
160861,4,9,36158.00
160862,2,20,28546.66
160863,2,5,0.00
160864,1,3,35390.74
160865,4,5,98821.58
160866,4,5,22995.14
160867,4,5,27617.72
160868,1,3,40252.44
160869,3,3,24354.40
160870,1,5,20731.60
160871,1,1,41991.17
160872,3,18,14466.42
160873,3,7,20901.22
160874,3,3,30779.12
160875,1,20,14560.80
160876,2,3,38683.66
160877,3,5,12312.04
160878,2,3,49999.30
160879,1,20,27456.98
160880,3,20,24208.96
160881,4,3,13603.72
160882,1,5,15706.02
160883,2,5,19238.80
160884,3,5,19211.36
160885,1,5,28900.50
160886,2,3,30405.02
160887,2,3,44783.20
160888,3,5,11178.66
160889,4,5,25157.20
160890,4,5,13075.02
160891,4,5,11769.37
160892,1,5,27001.40
160893,2,5,46917.06
160894,2,3,38977.16
160895,1,5,29344.80
160896,4,3,36039.28
160897,1,20,37541.28
160898,1,3,26032.88
160899,1,5,14188.71
160900,2,5,30625.00
160901,3,5,23996.15
160902,2,5,26890.80
160903,4,3,48599.10
160904,1,5,0.00
160905,2,5,25562.28
160906,4,1,35225.18
160907,1,12,15866.54
160908,3,5,17719.80
160909,2,12,54969.60
160910,3,3,21373.20
160911,3,5,54258.11
160912,4,9,15969.83
160913,1,3,27682.66
160914,3,3,41914.22
160915,3,9,18281.18
160916,1,19,20801.50
160917,1,20,16898.04
160918,4,12,17731.39
160919,3,3,18579.36
160920,1,5,10612.60
160921,4,3,36517.60
160922,4,3,30742.84
160923,4,3,19803.00
160924,1,5,23440.02
160925,1,20,19868.40
160926,4,20,16080.40
160927,4,16,5825.92
160928,1,20,250.00
160929,1,3,30596.00
160930,4,5,52950.78
160931,4,12,27076.00
160932,2,5,19924.84
160933,2,9,22616.12
160934,1,3,18798.23
160935,2,3,53897.34
160936,2,5,6108.56
160937,2,5,44668.98
160938,1,23,29179.44
160939,3,23,47912.88
160940,3,5,21963.60
160941,2,5,36097.58
160942,1,20,28685.48
160943,3,9,18767.17
160944,2,3,39485.60
160945,1,5,21943.68
160946,4,5,33163.24
160947,3,3,34880.40
160948,1,5,17487.53
160949,3,5,20803.20
160950,4,1,22893.50
160951,3,3,20025.40
160952,2,8,3652.26
160953,1,5,38144.40
160954,1,5,17489.19
160955,1,5,10910.00
160956,4,5,50289.12
160957,1,3,38156.80
160958,1,7,26119.12
160959,4,12,27572.98
160960,1,5,37395.02
160961,3,20,14086.82
160962,4,5,14068.36
160963,2,5,22510.50
160964,2,3,33893.44
160965,2,9,21062.48
160966,3,3,26351.04
160967,2,3,30175.46
160968,3,3,32140.80
160969,2,19,50478.40
160970,1,16,12692.38
160971,3,3,48393.20
160972,2,5,0.00
160973,4,20,250.00
160974,1,14,2564.62
160975,3,3,27783.36
160976,1,5,9494.86
160977,4,8,1495.30
160978,3,5,70032.80
160979,1,17,40668.82
160980,2,3,24442.66
160981,1,20,24187.22
160982,2,5,36311.60
160983,4,3,35025.14
160984,3,5,26089.20
160985,4,3,16322.99
160986,1,20,21711.00
160987,3,9,28183.44
160988,2,3,39485.60
160989,1,9,18255.34
160990,1,5,35658.30
160991,2,20,19737.34
160992,3,3,23985.60
160993,4,1,16064.02
160994,2,3,29934.70
160995,1,23,38314.58
160996,3,5,16312.50
160997,2,5,33644.84
160998,2,3,41901.54
160999,4,3,21415.10
161000,2,5,33157.28
161001,2,20,27538.64
161002,2,9,23240.08
161003,2,3,25497.32
161004,4,1,33220.44
161005,2,3,35368.44
161006,2,5,50345.68
161007,4,3,43970.08
161008,3,3,22521.00
161009,2,20,38122.22
161010,4,6,14911.63
161011,1,5,0.00
161012,4,3,19043.50
161013,2,5,33865.98
161014,1,5,80770.00
161015,2,5,18686.40
161016,3,20,13493.60
161017,1,5,35613.40
161018,2,9,24884.68
161019,2,20,55255.20
161020,2,17,36189.58
161021,1,3,26731.52
161022,2,3,29934.68
161023,3,5,45385.96
161024,4,3,21415.10
161025,2,5,17700.40
161026,3,3,47674.72
161027,4,3,41066.02
161028,3,9,28147.84
161029,4,20,28466.68
161030,4,5,33774.36
161031,1,3,26032.89
161032,4,5,12809.30
161033,3,5,15494.20
161034,2,5,43833.44
161035,3,3,33844.80
161036,1,3,27769.20
161037,2,12,35449.14
161038,3,8,24045.60
161039,3,9,22600.94
161040,4,20,17564.53
161041,3,3,18237.14
161042,3,5,15913.60
161043,4,1,67686.04
161044,4,20,250.00
161045,3,5,42763.46
161046,2,5,20764.80
161047,2,20,250.00
161048,1,5,24123.98
161049,3,5,17220.00
161050,3,3,22237.69
161051,4,20,250.00
161052,3,5,70769.20
161053,4,5,19690.20
161054,1,20,25478.94
161055,2,5,0.00
161056,4,5,11466.53
161057,1,5,15024.50
161058,2,20,25363.54
161059,4,1,26826.78
161060,3,5,23057.98
161061,4,3,23784.34
161062,1,2,42102.96
161063,3,19,14432.20
161064,3,5,30700.41
161065,1,3,22994.80
161066,3,20,33917.98
161067,3,20,41157.20
161068,3,20,12522.05
161069,4,5,21075.60
161070,2,3,39485.60
161071,1,12,13094.24
161072,3,9,7628.80
161073,2,9,12401.08
161074,1,20,32765.36
161075,1,20,27966.71
161076,2,9,39751.08
161077,3,3,24786.72
161078,2,3,47094.80
161079,3,9,23959.12
161080,1,12,29954.88
161081,1,20,108461.52
161082,1,20,18941.91
161083,4,3,19101.04
161084,1,3,37429.90
161085,2,12,0.00
161086,1,7,17383.52
161087,1,5,100000.00
161088,2,5,50526.66
161089,4,20,5634.72
161090,3,4,49933.28
161091,2,9,30625.22
161092,1,5,18051.46
161093,3,20,35330.76
161094,3,5,20056.20
161095,4,20,37629.62
161096,4,3,14515.89
161097,2,5,75007.52
161098,3,20,14514.00
161099,2,9,30464.96
161100,1,5,153000.00
161101,1,3,29766.04
161102,4,3,47809.54
161103,2,5,89681.20
161104,2,3,38340.66
161105,1,3,28148.72
161106,4,5,36010.08
161107,2,9,21433.58
161108,3,5,27406.80
161109,1,5,26669.60
161110,2,3,40130.40
161111,4,0,32891.01
161112,3,5,17823.21
161113,4,20,19703.58
161114,1,9,13094.20
161115,1,5,15114.64
161116,3,5,20948.84
161117,4,3,11775.27
161118,1,3,27071.60
161119,3,3,31300.80
161120,2,3,34062.52
161121,4,12,55525.12
161122,4,3,19513.73
161123,1,20,17948.00
161124,3,5,18821.83
161125,3,5,11802.80
161126,1,5,13565.48
161127,2,12,32178.98
161128,4,5,47346.36
161129,3,5,20677.56
161130,1,3,21037.83
161131,4,19,50478.40
161132,2,5,154814.96
161133,4,20,48257.24
161134,1,22,46153.80
161135,3,12,19597.81
161136,1,3,27915.84
161137,3,5,24889.20
161138,3,5,24271.20
161139,2,22,61923.12
161140,3,9,18161.80
161141,1,12,4866.06
161142,1,3,4383.19
161143,2,5,33916.42
161144,2,20,11201.28
161145,4,3,18355.80
161146,4,23,1732.32
161147,4,23,49719.60
161148,3,5,18632.40
161149,3,17,31513.20
161150,4,3,21526.96
161151,4,5,132526.98
161152,3,5,39590.57
161153,2,0,46637.92
161154,1,3,30664.80
161155,3,3,30100.80
161156,2,3,38829.06
161157,2,5,42624.32
161158,2,5,141834.10
161159,3,5,19104.09
161160,3,5,32365.46
161161,3,3,32549.82
161162,2,5,19009.48
161163,2,7,49507.30
161164,3,19,40972.80
161165,1,21,30576.74
161166,2,3,32256.00
161167,1,3,25034.80
161168,1,3,32887.13
161169,4,5,21305.98
161170,3,3,26998.88
161171,4,3,24453.80
161172,2,20,38429.52
161173,3,3,20826.20
161174,4,20,125.00
161175,1,3,41709.12
161176,2,20,32771.10
161177,3,3,38471.68
161178,3,3,29605.42
161179,3,20,250.00
161180,1,20,24510.58
161181,3,3,8122.24
161182,3,3,16595.20
161183,1,5,17245.54
161184,4,5,74740.40
161185,4,3,21415.10
161186,1,1,41476.74
161187,2,3,28613.04
161188,1,20,250.00
161189,4,3,20590.50
161190,2,9,26943.96
161191,4,5,25348.30
161192,1,18,23148.62
161193,4,3,14569.27
161194,3,7,37589.74
161195,1,3,0.00
161196,3,3,22532.10
161197,4,3,40579.20
161198,2,19,23498.72
161199,2,3,32539.46
161200,4,9,12107.57
161201,2,8,730.00
161202,4,5,22881.23
161203,4,5,22599.62
161204,2,20,30676.80
161205,3,3,30100.80
161206,3,8,26504.46
161207,4,5,15882.54
161208,3,3,36741.22
161209,4,5,13993.00
161210,1,5,29894.84
161211,4,3,53589.70
161212,1,5,26322.20
161213,1,20,2042.60
161214,3,1,29670.68
161215,2,9,50765.16
161216,2,3,45560.34
161217,4,5,20060.16
161218,1,3,21708.20
161219,1,20,250.00
161220,3,3,27454.16
161221,3,20,250.00
161222,3,3,21385.15
161223,1,20,250.00
161224,2,9,29037.18
161225,1,20,29238.56
161226,1,5,44046.04
161227,1,5,13320.54
161228,4,20,13353.30
161229,3,3,16708.20
161230,1,23,33606.40
161231,1,23,38956.28
161232,2,3,31442.38
161233,4,3,19765.79
161234,2,3,20412.44
161235,1,20,35993.38
161236,1,20,9107.13
161237,2,3,3599.12
161238,3,5,125538.48
161239,1,12,32657.34
161240,2,20,66116.68
161241,2,3,37974.76
161242,4,5,4723.20
161243,1,3,25034.80
161244,3,9,15494.72
161245,3,19,22417.70
161246,3,5,39240.08
161247,1,5,28446.67
161248,2,3,45560.36
161249,1,3,29258.60
161250,1,5,44120.00
161251,2,12,36162.54
161252,1,5,23086.63
161253,1,20,22564.00
161254,1,9,26742.20
161255,4,5,18774.70
161256,1,3,3400.16
161257,2,5,45952.32
161258,1,5,19283.02
161259,4,3,35101.92
161260,1,20,34083.00
161261,3,12,20971.50
161262,3,20,35155.20
161263,3,20,35330.82
161264,3,20,19815.14
161265,3,1,57899.60
161266,1,5,21347.00
161267,4,5,24855.50
161268,3,5,16316.40
161269,1,20,35992.54
161270,1,5,36019.20
161271,4,9,24504.46
161272,4,3,19043.50
161273,3,5,16728.58
161274,2,3,37339.48
161275,1,3,38908.62
161276,4,3,20590.51
161277,2,3,30742.84
161278,4,20,22420.26
161279,2,20,38750.86
161280,2,12,45039.68
161281,3,20,24615.38
161282,2,20,42810.08
161283,2,5,20806.80
161284,1,3,18767.66
161285,4,23,14691.60
161286,1,3,21916.10
161287,3,1,50740.80
161288,3,3,20826.18
161289,4,12,40177.32
161290,2,5,53881.94
161291,3,3,12579.40
161292,3,3,16458.41
161293,3,5,24271.20
161294,1,5,22317.28
161295,3,3,30466.80
161296,4,12,20085.64
161297,1,12,47468.00
161298,1,1,37237.72
161299,1,5,21832.18
161300,3,12,45581.12
161301,2,3,35907.20
161302,2,5,112621.12
161303,2,5,32880.44
161304,1,9,21832.28
161305,2,5,11869.60
161306,4,16,11372.34
161307,1,5,30687.60
161308,2,6,50765.12
161309,3,5,10947.85
161310,1,5,34234.66
161311,4,3,12299.15
161312,2,5,110311.78
161313,4,3,18312.70
161314,3,3,30890.88
161315,3,5,74297.86
161316,2,5,174099.78
161317,4,3,44521.28
161318,1,9,20698.22
161319,1,23,18081.29
161320,2,5,26817.06
161321,3,3,26351.00
161322,1,5,8469.48
161323,1,3,20084.68
161324,1,3,25034.80
161325,3,5,15186.00
161326,1,20,250.00
161327,3,5,42020.88
161328,4,6,13920.45
161329,4,20,10275.30
161330,4,5,20806.78
161331,4,19,10910.15
161332,1,20,24183.84
161333,3,5,17612.12
161334,3,12,20151.05
161335,2,5,63525.28
161336,2,3,28613.04
161337,3,16,10615.35
161338,2,5,17024.40
161339,4,5,126462.00
161340,1,20,22243.12
161341,1,20,250.00
161342,1,5,48562.46
161343,2,1,31457.16
161344,2,1,41702.90
161345,3,3,41020.94
161346,3,20,24074.10
161347,1,20,29238.57
161348,2,9,23125.12
161349,2,12,49483.84
161350,2,12,34568.80
161351,3,3,18295.30
161352,2,5,23265.20
161353,1,20,250.00
161354,1,23,28215.30
161355,4,3,3168.00
161356,4,8,6087.82
161357,4,3,37974.74
161358,1,20,250.00
161359,1,0,30607.04
161360,4,5,28319.77
161361,1,5,13818.30
161362,4,5,39692.80
161363,4,1,55532.84
161364,3,3,23497.12
161365,2,20,44738.40
161366,3,5,8762.66
161367,3,5,16241.10
161368,2,3,24473.14
161369,1,1,23431.44
161370,2,1,43713.48
161371,1,20,36243.42
161372,1,3,28892.80
161373,4,5,13613.16
161374,4,5,11809.50
161375,2,5,46870.68
161376,4,3,36517.60
161377,4,5,9953.60
161378,2,1,58945.14
161379,2,9,30625.20
161380,3,20,36851.74
161381,1,3,27071.64
161382,3,9,15834.81
161383,1,12,43398.02
161384,1,20,28879.24
